"LOCATION","Country","CAT","Category","ACT","Activity","UNIT","Unit","VAR","Variable","SRC","Source","TIME","Time","Value","Flag Codes","Flags"
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDRETAILANDFOODSERVICES","Combined: Retail and Food services","PCT","%","FWVAR145","Food Loss & Waste in added value of food production","SOURCE30","EUROSTAT","2004","2004",4.5,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDRETAILANDFOODSERVICES","Combined: Retail and Food services","PCT","%","FWVAR137","Food Loss & Waste (Max e.)","SOURCE53","LNV 2010","2010","2010",6,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDRETAILANDFOODSERVICES","Combined: Retail and Food services","PCT","%","FWVAR138","Food Loss & Waste (Min e.)","SOURCE53","LNV 2010","2010","2010",3,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDRETAILANDFOODSERVICES","Combined: Retail and Food services","PCT","%","FWVAR145","Food Loss & Waste in added value of food production","SOURCE97","WUR 2009","2004","2004",4.5,,
"NLD","Netherlands","MAEI","3. Monetary and economic impact","COMBINEDRETAILANDFOODSERVICES","Combined: Retail and Food services","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR135","Food Loss & Waste","SOURCE97","WUR 2009","2004","2004",400,,
"USA","United States","FLFW","1. Food loss - Food waste","COMBINEDRETAILTOHOUSEHOLDS","Combined: retail to households","PCT","%","FWVAR73","Food Loss - Caloric sweeteners in available food","SOURCE48","Kantor et al. 1997","1995","1995",12.4,,
"USA","United States","FLFW","1. Food loss - Food waste","COMBINEDRETAILTOHOUSEHOLDS","Combined: retail to households","PCT","%","FWVAR83USA","Food Loss - Fats and oil in available food","SOURCE48","Kantor et al. 1997","1995","1995",7.1,,
"USA","United States","FLFW","1. Food loss - Food waste","COMBINEDRETAILTOHOUSEHOLDS","Combined: retail to households","PCT","%","FWVAR107","Food Loss - Meat + poultry and fish in available food","SOURCE48","Kantor et al. 1997","1995","1995",8.5,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR487CAN","Total waste diversion ","SOURCE79","Statistics Canada","2000","2000",6138536,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR487CAN","Total waste diversion ","SOURCE79","Statistics Canada","2002","2002",6641547,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR487CAN","Total waste diversion ","SOURCE79","Statistics Canada","2004","2004",7112735,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR487CAN","Total waste diversion ","SOURCE79","Statistics Canada","2006","2006",7626683,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR487CAN","Total waste diversion ","SOURCE79","Statistics Canada","2008","2008",8310570,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR487CAN","Total waste diversion ","SOURCE79","Statistics Canada","2010","2010",8063223,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR437CAN","Organic waste diversion","SOURCE79","Statistics Canada","2000","2000",979787,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR437CAN","Organic waste diversion","SOURCE79","Statistics Canada","2002","2002",1310790,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR437CAN","Organic waste diversion","SOURCE79","Statistics Canada","2004","2004",1519601,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR437CAN","Organic waste diversion","SOURCE79","Statistics Canada","2006","2006",1906114,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR437CAN","Organic waste diversion","SOURCE79","Statistics Canada","2008","2008",2332295,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","TONNES","tonnes","FWVAR437CAN","Organic waste diversion","SOURCE79","Statistics Canada","2010","2010",2212484,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","PCT","%","FWVAR438CAN","Organics in total diversion","SOURCE79","Statistics Canada","2000","2000",16,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","PCT","%","FWVAR438CAN","Organics in total diversion","SOURCE79","Statistics Canada","2002","2002",20,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","PCT","%","FWVAR438CAN","Organics in total diversion","SOURCE79","Statistics Canada","2004","2004",0.21364510276,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","PCT","%","FWVAR438CAN","Organics in total diversion","SOURCE79","Statistics Canada","2006","2006",0.24992699972,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","PCT","%","FWVAR438CAN","Organics in total diversion","SOURCE79","Statistics Canada","2008","2008",0.28064200169,,
"CAN","Canada","WIG","2. Waste in general","MUNICIPALWASTE","Municipal Waste","PCT","%","FWVAR438CAN","Organics in total diversion","SOURCE79","Statistics Canada","2010","2010",0.27439201421,,
"USA","United States","OTH","4. Others","TOTAL","Total","KG","kg","FWVAR484","Total food supply","SOURCE15","Buzby & al., 2012","2008","2008",683.7,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR192","Food Supply - Added fats and oils","SOURCE15","Buzby & al., 2012","2008","2008",123,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR194USA","Food Supply - Added sugar and sweetners","SOURCE15","Buzby & al., 2012","2008","2008",45,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR195USA","Food Supply - Dairy products","SOURCE15","Buzby & al., 2012","2008","2008",321,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR196","Food Supply - Eggs","SOURCE15","Buzby & al., 2012","2008","2008",42,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR197","Food Supply - Fish and seafood","SOURCE15","Buzby & al., 2012","2008","2008",79,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR201USA","Food Supply - Fruit","SOURCE15","Buzby & al., 2012","2008","2008",204,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR202","Food Supply - Grain products","SOURCE15","Buzby & al., 2012","2008","2008",114,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR203","Food Supply - Meat","SOURCE15","Buzby & al., 2012","2008","2008",273,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR204USA","Food Supply - Meat + poultry and fish","SOURCE15","Buzby & al., 2012","2008","2008",580,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR206","Food Supply - Poultry","SOURCE15","Buzby & al., 2012","2008","2008",227,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR210USA","Food Supply - Tree nuts and peanuts","SOURCE15","Buzby & al., 2012","2008","2008",36,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR211USA","Food Supply - Vegetables","SOURCE15","Buzby & al., 2012","2008","2008",340,,
"USA","United States","OTH","4. Others","TOTAL","Total","BILLIONCALORIES","billion calories","FWVAR484","Total food supply","SOURCE16","Buzby & al., 2014","2010","2010",1175.8,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR484","Total food supply","SOURCE16","Buzby & al., 2014","2010","2010",3796,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR192","Food Supply - Added fats and oils","SOURCE16","Buzby & al., 2014","2010","2010",911,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR193","Food Supply - Added sugar and sweeteners","SOURCE16","Buzby & al., 2014","2010","2010",623,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR196","Food Supply - Eggs","SOURCE16","Buzby & al., 2014","2010","2010",50,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR197","Food Supply - Fish and seafood","SOURCE16","Buzby & al., 2014","2010","2010",23,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR198","Food Supply - Fluid milk","SOURCE16","Buzby & al., 2014","2010","2010",109,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR199","Food Supply - Fresh Fruit","SOURCE16","Buzby & al., 2014","2010","2010",63,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR200","Food Supply - Fresh vegetables","SOURCE16","Buzby & al., 2014","2010","2010",72,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR202","Food Supply - Grain products","SOURCE16","Buzby & al., 2014","2010","2010",881,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR203","Food Supply - Meat","SOURCE16","Buzby & al., 2014","2010","2010",367,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR205","Food Supply - Other Dairy products","SOURCE16","Buzby & al., 2014","2010","2010",258,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR206","Food Supply - Poultry","SOURCE16","Buzby & al., 2014","2010","2010",201,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR207","Food Supply - Processed Fruit","SOURCE16","Buzby & al., 2014","2010","2010",57,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR208","Food Supply - Processed vegetables","SOURCE16","Buzby & al., 2014","2010","2010",97,,
"USA","United States","OTH","4. Others","TOTAL","Total","CALORIESBYCAPITABYDAY","calories/capita/day","FWVAR209","Food Supply - Tree nets and peanuts","SOURCE16","Buzby & al., 2014","2010","2010",83,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR484","Total food supply","SOURCE16","Buzby & al., 2014","2010","2010",554000,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR192","Food Supply - Added fats and oils","SOURCE16","Buzby & al., 2014","2010","2010",34200,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR193","Food Supply - Added sugar and sweeteners","SOURCE16","Buzby & al., 2014","2010","2010",16400,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR196","Food Supply - Eggs","SOURCE16","Buzby & al., 2014","2010","2010",10900,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR197","Food Supply - Fish and seafood","SOURCE16","Buzby & al., 2014","2010","2010",24800,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR198","Food Supply - Fluid milk","SOURCE16","Buzby & al., 2014","2010","2010",20000,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR199","Food Supply - Fresh Fruit","SOURCE16","Buzby & al., 2014","2010","2010",37100,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR200","Food Supply - Fresh vegetables","SOURCE16","Buzby & al., 2014","2010","2010",62100,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR202","Food Supply - Grain products","SOURCE16","Buzby & al., 2014","2010","2010",36100,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR203","Food Supply - Meat","SOURCE16","Buzby & al., 2014","2010","2010",83400,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR205","Food Supply - Other Dairy products","SOURCE16","Buzby & al., 2014","2010","2010",71500,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR206","Food Supply - Poultry","SOURCE16","Buzby & al., 2014","2010","2010",73600,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR207","Food Supply - Processed Fruit","SOURCE16","Buzby & al., 2014","2010","2010",25000,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR208","Food Supply - Processed vegetables","SOURCE16","Buzby & al., 2014","2010","2010",46600,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONLOCALCURRENCY","Million Local Currency","FWVAR209","Food Supply - Tree nets and peanuts","SOURCE16","Buzby & al., 2014","2010","2010",12100,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR484","Total food supply","SOURCE16","Buzby & al., 2014","2010","2010",629.5862158,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR192","Food Supply - Added fats and oils","SOURCE16","Buzby & al., 2014","2010","2010",38.101759458,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR193","Food Supply - Added sugar and sweeteners","SOURCE16","Buzby & al., 2014","2010","2010",59.874193433,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR196","Food Supply - Eggs","SOURCE16","Buzby & al., 2014","2010","2010",14.514955984,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR197","Food Supply - Fish and seafood","SOURCE16","Buzby & al., 2014","2010","2010",7.2574779919,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR198","Food Supply - Fluid milk","SOURCE16","Buzby & al., 2014","2010","2010",78.925073162,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR199","Food Supply - Fresh Fruit","SOURCE16","Buzby & al., 2014","2010","2010",54.884677314,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR200","Food Supply - Fresh vegetables","SOURCE16","Buzby & al., 2014","2010","2010",78.471480788,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR202","Food Supply - Grain products","SOURCE16","Buzby & al., 2014","2010","2010",88.450513027,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR203","Food Supply - Meat","SOURCE16","Buzby & al., 2014","2010","2010",46.266422199,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR205","Food Supply - Other Dairy products","SOURCE16","Buzby & al., 2014","2010","2010",42.637683203,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR206","Food Supply - Poultry","SOURCE16","Buzby & al., 2014","2010","2010",32.205058589,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR207","Food Supply - Processed Fruit","SOURCE16","Buzby & al., 2014","2010","2010",39.008944207,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR208","Food Supply - Processed vegetables","SOURCE16","Buzby & al., 2014","2010","2010",44.452052701,,
"USA","United States","OTH","4. Others","TOTAL","Total","KGBYCAPITA","kg/capita","FWVAR209","Food Supply - Tree nets and peanuts","SOURCE16","Buzby & al., 2014","2010","2010",4.9895161194,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR484","Total food supply","SOURCE16","Buzby & al., 2014","2010","2010",195044.72103,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR192","Food Supply - Added fats and oils","SOURCE16","Buzby & al., 2014","2010","2010",11793.401737,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR193","Food Supply - Added sugar and sweeteners","SOURCE16","Buzby & al., 2014","2010","2010",18506.568879,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR196","Food Supply - Eggs","SOURCE16","Buzby & al., 2014","2010","2010",4445.2052701,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR197","Food Supply - Fish and seafood","SOURCE16","Buzby & al., 2014","2010","2010",2177.2433976,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR198","Food Supply - Fluid milk","SOURCE16","Buzby & al., 2014","2010","2010",24403.269748,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR199","Food Supply - Fresh Fruit","SOURCE16","Buzby & al., 2014","2010","2010",17055.073281,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR200","Food Supply - Fresh vegetables","SOURCE16","Buzby & al., 2014","2010","2010",24267.192035,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR202","Food Supply - Grain products","SOURCE16","Buzby & al., 2014","2010","2010",27396.97942,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR203","Food Supply - Meat","SOURCE16","Buzby & al., 2014","2010","2010",14333.519034,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR205","Food Supply - Other Dairy products","SOURCE16","Buzby & al., 2014","2010","2010",13199.538098,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR206","Food Supply - Poultry","SOURCE16","Buzby & al., 2014","2010","2010",9979.0322389,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR207","Food Supply - Processed Fruit","SOURCE16","Buzby & al., 2014","2010","2010",12110.916399,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR208","Food Supply - Processed vegetables","SOURCE16","Buzby & al., 2014","2010","2010",13789.208185,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR209","Food Supply - Tree nets and peanuts","SOURCE16","Buzby & al., 2014","2010","2010",1587.5733107,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR484","Total food supply","SOURCE16","Buzby & al., 2014","2010","2010",1788,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR192","Food Supply - Added fats and oils","SOURCE16","Buzby & al., 2014","2010","2010",111,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR193","Food Supply - Added sugar and sweeteners","SOURCE16","Buzby & al., 2014","2010","2010",53,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR196","Food Supply - Eggs","SOURCE16","Buzby & al., 2014","2010","2010",35,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR197","Food Supply - Fish and seafood","SOURCE16","Buzby & al., 2014","2010","2010",80,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR198","Food Supply - Fluid milk","SOURCE16","Buzby & al., 2014","2010","2010",65,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR199","Food Supply - Fresh Fruit","SOURCE16","Buzby & al., 2014","2010","2010",120,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR200","Food Supply - Fresh vegetables","SOURCE16","Buzby & al., 2014","2010","2010",201,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR202","Food Supply - Grain products","SOURCE16","Buzby & al., 2014","2010","2010",117,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR203","Food Supply - Meat","SOURCE16","Buzby & al., 2014","2010","2010",269,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR205","Food Supply - Other Dairy products","SOURCE16","Buzby & al., 2014","2010","2010",231,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR206","Food Supply - Poultry","SOURCE16","Buzby & al., 2014","2010","2010",238,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR207","Food Supply - Processed Fruit","SOURCE16","Buzby & al., 2014","2010","2010",81,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR208","Food Supply - Processed vegetables","SOURCE16","Buzby & al., 2014","2010","2010",150,,
"USA","United States","OTH","4. Others","TOTAL","Total","LOCALCURRENCYBYCAPITA","Local Currency/capita","FWVAR209","Food Supply - Tree nets and peanuts","SOURCE16","Buzby & al., 2014","2010","2010",39,,
"USA","United States","OTH","4. Others","TOTAL","Total","MILLIONKG","Million kg","FWVAR55USA","Food available","SOURCE48","Kantor et al. 1997","1995","1995",161425.81501,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR305AUS","Food waste - National","SOURCE65","Recycled Organics Units","2006","2006",81866,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR305AUS","Food waste - National","SOURCE65","Recycled Organics Units","2007","2007",79272,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR305AUS","Food waste - National","SOURCE65","Recycled Organics Units","2008","2008",124023,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR305AUS","Food waste - National","SOURCE65","Recycled Organics Units","2009","2009",136089,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR305AUS","Food waste - National","SOURCE65","Recycled Organics Units","2010","2010",211775,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR305AUS","Food waste - National","SOURCE65","Recycled Organics Units","2011","2011",150555,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR307AUS","Food waste - New South Wales ","SOURCE65","Recycled Organics Units","2006","2006",49055,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR307AUS","Food waste - New South Wales ","SOURCE65","Recycled Organics Units","2007","2007",48920,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR307AUS","Food waste - New South Wales ","SOURCE65","Recycled Organics Units","2008","2008",105929,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR307AUS","Food waste - New South Wales ","SOURCE65","Recycled Organics Units","2009","2009",102500,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR307AUS","Food waste - New South Wales ","SOURCE65","Recycled Organics Units","2010","2010",100235,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR307AUS","Food waste - New South Wales ","SOURCE65","Recycled Organics Units","2011","2011",95490,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR336","Food waste - Queensland","SOURCE65","Recycled Organics Units","2008","2008",5500,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR336","Food waste - Queensland","SOURCE65","Recycled Organics Units","2009","2009",8626,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR336","Food waste - Queensland","SOURCE65","Recycled Organics Units","2010","2010",14280,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR336","Food waste - Queensland","SOURCE65","Recycled Organics Units","2011","2011",13980,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR344","Food waste - South Australia","SOURCE65","Recycled Organics Units","2006","2006",6005,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR344","Food waste - South Australia","SOURCE65","Recycled Organics Units","2007","2007",3981,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR344","Food waste - South Australia","SOURCE65","Recycled Organics Units","2008","2008",5796,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR344","Food waste - South Australia","SOURCE65","Recycled Organics Units","2009","2009",4820,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR344","Food waste - South Australia","SOURCE65","Recycled Organics Units","2010","2010",5687,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR344","Food waste - South Australia","SOURCE65","Recycled Organics Units","2011","2011",4379,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR362","Food waste - Victoria","SOURCE65","Recycled Organics Units","2006","2006",25796,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR362","Food waste - Victoria","SOURCE65","Recycled Organics Units","2007","2007",25796,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR362","Food waste - Victoria","SOURCE65","Recycled Organics Units","2009","2009",12966,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR362","Food waste - Victoria","SOURCE65","Recycled Organics Units","2010","2010",84120,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR362","Food waste - Victoria","SOURCE65","Recycled Organics Units","2011","2011",22368,,
"AUS","Australia","FLFW","1. Food loss - Food waste","TOTAL","Total","TONNES","tonnes","FWVAR363","Food waste - Western Australia","SOURCE65","Recycled Organics Units","2006","2006",1010,,
